condpair	protein	fdr	pval	log2fc	num_peptides
c2_VS_c3	O95169	0.9999691194851201	0.37911323991550194	-0.4854455883462032	4
c2_VS_c3	Q9Y4B6	0.9999691194851201	0.803301678848541	0.1176920841120328	7
c2_VS_c3	Q10472	0.6621307908762828	0.04978197366828141	0.37223785508911356	6
c2_VS_c3	Q32MZ4	0.9999691194851201	0.4207374898891554	0.061857355230684696	9
c2_VS_c3	Q8N5W9	0.9999691194851201	0.619136750694012	0.18877946086315855	1
c2_VS_c3	P20618	0.9999691194851201	0.8944681184690668	-0.3384210511079706	7
c2_VS_c3	Q14160	0.9999691194851201	0.8372764807775244	0.011654440495623142	22
c2_VS_c3	Q9Y5U9	0.8795132843082898	0.10631616256277154	0.43074382199415595	1
c2_VS_c3	P09172	0.9999691194851201	0.7375046281403244	-0.30127015302700677	15
c2_VS_c3	O95163	0.9999691194851201	0.6142118659592466	-0.3163117053179043	17
c2_VS_c3	Q96CS3	0.9999691194851201	0.4941579804405807	0.1510159546148886	7
c2_VS_c3	Q6ZU65	0.9999691194851201	0.3080255200390263	-0.16095669359987497	3
c2_VS_c3	O15020	0.9999691194851201	0.8646468531276552	0.048559498656635114	16
c2_VS_c3	Q15287	0.8713113207570153	0.10126587831058043	-0.5161845995046566	5
c2_VS_c3	P40302	0.9999691194851201	0.5719407823301241	0.46697852803772416	3
c2_VS_c3	Q8N5A5	0.9999691194851201	0.5412139474855615	-0.01210033090891309	4
c2_VS_c3	Q01085	0.9999691194851201	0.5087371961048008	-0.06881370152147574	8
c2_VS_c3	Q16352	0.9999691194851201	0.4312925122054767	-0.25862837673546285	11
c2_VS_c3	Q9Y6D9	0.9999691194851201	0.6702955932678818	-0.15866163531967992	13
c2_VS_c3	O15173	0.9999691194851201	0.7516062952528955	-0.28017535237236135	7
c2_VS_c3	P35232	0.9999691194851201	0.63060627665667	-0.24836946141970184	17
c2_VS_c3	Q96GN5	0.9999691194851201	0.7996203114882587	-0.41749634071888675	3
c2_VS_c3	P40217	0.6392500340012046	0.045702839146765095	0.48422968250077814	2
c2_VS_c3	P31749	0.9999691194851201	0.9440595759078929	-0.12603613333226793	5
c2_VS_c3	P13861	0.9999691194851201	0.8336630595580683	0.2456826704101136	9
c2_VS_c3	Q9H6V9	0.8438074979815584	0.08651599926852471	-0.09329926177364456	5
c2_VS_c3	Q9UH03	0.9999691194851201	0.364940314455813	0.16791223705643255	2
c2_VS_c3	Q9BZJ0	0.9999691194851201	0.883742099952993	0.07728882280821825	15
c2_VS_c3	Q9H8H0	0.9999691194851201	0.8283168847999132	0.18638194279493492	14
c2_VS_c3	Q8TCE6	0.9999691194851201	0.9443584405332908	0.22980077032206836	3
c2_VS_c3	Q7KZI7	0.6427629922202426	0.046349299408255495	-0.3610678849177935	9
c2_VS_c3	Q9UKJ3	0.9999691194851201	0.8760921491716587	0.13487323012831398	4
c2_VS_c3	Q92797	0.9999691194851201	0.23718683847158673	-0.05693476874829099	22
c2_VS_c3	Q68CQ4	0.9999691194851201	0.9272840381661598	0.11940407420819987	7
c2_VS_c3	O60231	0.9999691194851201	0.9898548937500811	-0.2959201643567049	11
c2_VS_c3	O60524	0.9999691194851201	0.6485410352082548	-0.13793005460092278	6
c2_VS_c3	Q06124	0.9999691194851201	0.48555985730220685	0.2865737461136706	10
c2_VS_c3	P11413	0.9999691194851201	0.3172956263224884	-0.06788337444527448	18
c2_VS_c3	A4D1E9	0.9999691194851201	0.8581062814037708	-0.2520060874246119	3
c2_VS_c3	O95433	0.9999691194851201	0.7249729506481246	-0.0032191476279037623	10
c2_VS_c3	Q5JSZ5	0.9999691194851201	0.34422742121221184	-0.3478341731372267	5
c2_VS_c3	Q9UKF6	0.9999691194851201	0.35839533098940124	-0.20211717249323868	13
c2_VS_c3	O95819	0.9999691194851201	0.7384070792553177	0.15871108855507465	12
c2_VS_c3	P55081	0.9999691194851201	0.33494080116975833	-0.20412609580792695	6
c2_VS_c3	Q9UBU9	0.9999691194851201	0.9105577183810551	0.511840226422513	9
c2_VS_c3	P51648	0.9999691194851201	0.8503826190161965	0.11960916966957758	9
c2_VS_c3	Q15542	0.9999691194851201	0.35267558882353933	-0.2625595351004595	2
c2_VS_c3	P38919	0.9999691194851201	0.7503738574690217	-0.054306610227613156	14
c2_VS_c3	Q02809	0.8705421686495076	0.1007869392670786	0.268688591496276	18
c2_VS_c3	Q9Y289	0.8498221813202028	0.0945989021026794	0.32286060450241694	2
c2_VS_c3	O00410	0.9999691194851201	0.5076963405469725	0.1755611928231673	19
c2_VS_c3	Q13472	0.9999691194851201	0.8499515828595452	-0.18485080383356678	5
c2_VS_c3	Q9NZN8	0.9999691194851201	0.2879257400458475	0.03968247543443271	8
c2_VS_c3	Q6STE5	0.9999691194851201	0.7129786962894282	0.09688006090409917	1
c2_VS_c3	Q96FJ0	0.9999691194851201	0.8416482037713315	0.05666279431170418	2
c2_VS_c3	O60313	0.9999691194851201	0.9184738117187541	-0.1392142914624488	19
c2_VS_c3	P78344	0.9999691194851201	0.5576035060258897	-0.1992108511244647	23
c2_VS_c3	P56211	0.9999691194851201	0.8007727308629993	0.09268347890933004	4
c2_VS_c3	O15258	0.9999691194851201	0.36617020133621514	0.054270119234909764	4
c2_VS_c3	P35998	0.9999691194851201	0.8068270303546272	-0.03202188980225795	18
c2_VS_c3	Q9BTA9	0.9999691194851201	0.3214453156169643	-0.02820018562670305	8
c2_VS_c3	O43374	0.9999691194851201	0.20159465438544766	0.14758678401625738	5
c2_VS_c3	Q8WX77	0.9999691194851201	0.5879053470024145	-0.16394132302039316	2
c2_VS_c3	Q68CP9	0.9999691194851201	0.852698816487913	-0.22395056185258122	12
c2_VS_c3	Q6NUK1	0.9999691194851201	0.37952560912997724	0.060259044573896414	10
c2_VS_c3	P53582	0.9999691194851201	0.7345388248440037	0.0699380544028605	9
c2_VS_c3	Q15648	0.9999691194851201	0.38355647370638235	0.22659094660134382	9
c2_VS_c3	Q13371	0.9999691194851201	0.6535793508747139	-0.1688613568823394	3
c2_VS_c3	Q5SVZ6	0.9999691194851201	0.97826265681149	-0.004216634993183664	2
c2_VS_c3	P56945	0.9999691194851201	0.20430844642667934	1.1286118992245282	3
c2_VS_c3	P05556	0.9999691194851201	0.7936370171894469	-0.21526192771498787	10
c2_VS_c3	P00387	0.9999691194851201	0.6763811220069016	0.16288600909427497	9
c2_VS_c3	Q96RS0	0.9999691194851201	0.520241551386079	0.4050329695161518	1
c2_VS_c3	P38791	0.7560120258250436	0.06434934747963017	0.5368415558971682	2
c2_VS_c3	Q14254	0.9999691194851201	0.7513620780733474	-0.0033208391375212365	12
c2_VS_c3	P53985	0.9999691194851201	0.5944506254496373	0.19629861447196095	3
c2_VS_c3	O95831	0.9999691194851201	0.730175582775688	-0.20957289771768206	15
c2_VS_c3	Q8NBQ5	0.9999691194851201	0.7280582080483666	-0.02448000180862797	6
c2_VS_c3	Q14562	0.9999691194851201	0.7081841029409299	0.117550733734532	17
c2_VS_c3	Q9Y3E7	0.9999691194851201	0.9446494836931763	-0.14961711981037862	5
c2_VS_c3	P08670	0.9999691194851201	0.2973747514150449	-0.09086775004620673	35
c2_VS_c3	P82650	0.9999691194851201	0.736514561208077	-0.05257629538271891	10
c2_VS_c3	O00468	0.9999691194851201	0.4407898298464421	0.10360794784477179	6
c2_VS_c3	Q9H082	0.9999691194851201	0.839487393177109	-0.16089158446141708	2
c2_VS_c3	Q8TCG1	0.9999691194851201	0.37553642668706666	0.012341915730663011	10
c2_VS_c3	P27144	0.9999691194851201	0.40670394387360265	-0.2777090506838131	9
c2_VS_c3	Q07889	0.9999691194851201	0.40202356225052993	0.039158250962907815	5
c2_VS_c3	Q99961	0.9999691194851201	0.1901307154969729	-0.2701660652883331	6
c2_VS_c3	P52594	0.9999691194851201	0.7321279851899156	-0.5223186055883565	4
c2_VS_c3	Q96SK2	0.7594580162152058	0.06488906968121744	-0.010090983485089744	7
c2_VS_c3	Q96F24	0.4367607836332512	0.023234814135471238	-0.6351746967701306	2
c2_VS_c3	P28070	0.9999691194851201	0.5541943667296882	-0.055722560280472955	6
c2_VS_c3	A2RRP1	0.9999691194851201	0.9776775806403366	0.16729022501700275	9
c2_VS_c3	P68104	0.9999691194851201	0.6662704228244303	-0.21838025102791025	19
c2_VS_c3	P33992	0.9999691194851201	0.4238792982204447	-0.047503535719114254	23
c2_VS_c3	Q15392	0.7472695477266312	0.06273203767815816	-0.8402932165984502	1
c2_VS_c3	P25490	0.9999691194851201	0.7140774124307783	0.19750396422900351	3
c2_VS_c3	Q8IY81	0.9999691194851201	0.7764572670454974	0.17401862935114432	14
c2_VS_c3	Q9Y5A7	0.9999691194851201	0.6836025636299683	0.30230604941421824	5
c2_VS_c3	Q05682	0.9999691194851201	0.7053956476747263	0.05272984721740078	9
c2_VS_c3	CON__P02769	0.9999691194851201	0.8063830090212802	0.21328130050299077	11
c2_VS_c3	O95347	0.9999691194851201	0.5849485594056487	0.13475951396192798	26
c2_VS_c3	Q01484	0.9999691194851201	0.9669065054763983	0.03998172596798888	24
c2_VS_c3	Q9UMN6	0.9999691194851201	0.7993775558389	-0.08485989423580698	2
c2_VS_c3	P63010	0.9999691194851201	0.7350372720953435	-0.17619993348076957	23
c2_VS_c3	O00299	0.9999691194851201	0.9297335048508304	0.10742972426665798	7
c2_VS_c3	Q6SZW1	0.9999691194851201	0.7711979120387393	-0.050663674986216226	8
c2_VS_c3	Q6P9B9	0.9999691194851201	0.6200418765564841	0.40901164978463367	8
c2_VS_c3	Q9H0U3	0.9999691194851201	0.1951008820925122	-0.2823651513355121	2
c2_VS_c3	O14818	0.9999691194851201	0.5018411629630071	0.12486910078961166	9
c2_VS_c3	Q9UNI6	0.9999691194851201	0.5558348260802646	-0.185885141789639	4
c2_VS_c3	Q8N7H5	0.9004293775312677	0.11989111945603903	-0.326351478867676	9
c2_VS_c3	Q96PZ0	0.9999691194851201	0.3998581636628642	-0.2252800552811114	14
c2_VS_c3	Q99719	0.9999691194851201	0.38619595032172693	-0.006427999666722695	4
c2_VS_c3	Q9H270	0.9999691194851201	0.821196526701639	0.5278391764005128	4
c2_VS_c3	Q8WVV9	0.9999691194851201	0.4618706158457575	-0.15631212810698258	9
c2_VS_c3	Q99873	0.9999691194851201	0.474138406323799	0.11889913853810619	11
c2_VS_c3	P46940	0.9999691194851201	0.9979487434570862	-0.1797536961402333	45
c2_VS_c3	O15294	0.9999691194851201	0.7933230969301848	0.1666531315954618	16
c2_VS_c3	Q9UDY2	0.36052686784166965	0.017848962399295454	-0.42000807869559775	17
c2_VS_c3	O14974	0.9999691194851201	0.9557432226877667	-0.04590843514347649	10
c2_VS_c3	Q96A72	0.9999691194851201	0.8278115838521118	0.12753479275305857	7
c2_VS_c3	P48449	0.9999691194851201	0.5484011947226193	0.1710636438120609	10
c2_VS_c3	O95104	0.9999691194851201	0.7168301348121102	-0.07332668813424033	9
c2_VS_c3	P45954	0.9999691194851201	0.34799447211394785	0.32707242358156563	3
c2_VS_c3	Q96P16	0.9999691194851201	0.22830456814308686	0.3298981865889954	10
c2_VS_c3	O43396	0.9999691194851201	0.4611660466320249	-0.18981080011762685	9
c2_VS_c3	O94952	0.5082517961579055	0.030320064100440858	0.7748678859146336	1
c2_VS_c3	P07203	0.9999691194851201	0.3519645590494347	-0.47147010199491035	7
c2_VS_c3	P50213	0.9999691194851201	0.24054016842016201	0.16796785390509772	7
c2_VS_c3	P30101	0.9999691194851201	0.4777683788837179	-0.15387472044572892	21
c2_VS_c3	P42696	0.9999691194851201	0.9778296150361208	-0.04120919295544745	5
c2_VS_c3	Q15223	0.9999691194851201	0.9140743305187553	-0.05256278120834601	4
c2_VS_c3	P51398	0.951382599227368	0.13864780788232944	0.5861912728194492	7
c2_VS_c3	P04264	0.024491075332929695	0.0007342803951293497	0.28721741518904853	18
c2_VS_c3	Q01813	0.9999691194851201	0.24533005507577021	0.13520648978759686	12
c2_VS_c3	Q6UXV4	0.8493386243254499	0.09095343108862686	-0.09285312067420026	6
c2_VS_c3	Q96LT9	0.9999691194851201	0.24508012587213357	0.479991653630328	3
c2_VS_c3	P15882	0.9999691194851201	0.3790840666745079	0.14198988271819615	6
c2_VS_c3	O75083	0.9429835200499133	0.13570611543153732	-0.312894394703787	15
c2_VS_c3	Q8TEU7	0.9999691194851201	0.8166821735175744	0.05758196983083952	2
c2_VS_c3	Q96T60	0.9999691194851201	0.503475398653888	-0.2771030120862754	9
c2_VS_c3	Q969V3	0.9999691194851201	0.7061726203743144	-0.13743863055701855	14
c2_VS_c3	P50395	0.15398090510252793	0.006226472638678482	-0.28551058838315413	23
c2_VS_c3	P52789	0.9999691194851201	0.7335356193241085	-0.2611976093907158	14
c2_VS_c3	Q8IXJ6	0.7594580162152058	0.06492291774533432	0.7639203018782661	1
c2_VS_c3	Q6VY07	0.9999691194851201	0.27156594849386906	-0.16256904088703106	13
c2_VS_c3	P52701	0.9999691194851201	0.7675914521210265	0.07833281768724731	27
c2_VS_c3	P80404	0.9999691194851201	0.42415254882287634	-0.18543849723334502	11
c2_VS_c3	Q13177	0.9999691194851201	0.2998695790222201	0.0035479651903771448	18
c2_VS_c3	P40150	1.9255708139098716e-13	0.0	0.3181891060223414	18
c2_VS_c3	P42695	0.9999691194851201	0.555504629541338	-0.3005100033451624	4
c2_VS_c3	Q08495	0.9999691194851201	0.41562717304998964	0.07298266034361411	3
c2_VS_c3	Q96BJ3	0.9999691194851201	0.6116632752311426	-0.04586346032416344	7
c2_VS_c3	P57076	0.7175346617302477	0.05780875810987851	0.3789046825165623	2
c2_VS_c3	Q7Z5G4	0.8493386243254499	0.09242112015351633	-0.5736682878518664	1
c2_VS_c3	O95391	0.9999691194851201	0.8785473448718852	-0.0329304741874088	5
c2_VS_c3	Q5T6F2	0.9999691194851201	0.7149295203208745	-0.5161438143215489	4
c2_VS_c3	Q9H8G2	0.9999691194851201	0.8848777808896673	0.5153848942488981	3
c2_VS_c3	Q9GZR7	0.9999691194851201	0.78882388562874	-0.20505060840320688	11
c2_VS_c3	Q7L2H7	0.9999691194851201	0.7400976585619661	0.2801546842758711	6
c2_VS_c3	Q15054	0.9999691194851201	0.4838442906718188	0.12727691585739542	2
c2_VS_c3	Q01650	0.9999691194851201	0.9920067510957598	-0.007062750664066513	2
c2_VS_c3	P30084	0.9999691194851201	0.7616065638844765	-0.05991849139981387	7
c2_VS_c3	O95983	0.9999691194851201	0.5701380545588113	0.014251694348729416	5
c2_VS_c3	P17096	0.9999691194851201	0.6134361234884935	-0.21755816834760733	3
c2_VS_c3	Q10471	0.9746677614747806	0.1445920573137598	-0.001311890996654519	10
c2_VS_c3	Q8NF91	0.9788645916843137	0.14914741856690572	0.4083787787267692	5
c2_VS_c3	Q7Z4S6	0.9999691194851201	0.16764897592447703	-0.17143630550398203	29
c2_VS_c3	P0CX24	1.0908608903413246e-06	9.895570807216814e-09	0.5776490592777601	8
c2_VS_c3	P21912	0.9999691194851201	0.43976073106910896	-0.031543662995237476	7
c2_VS_c3	Q9NX63	0.9999691194851201	0.5798284732531376	-0.2689779414019071	3
c2_VS_c3	Q9H501	0.9999691194851201	0.8665502026746696	-0.15611815878158156	10
c2_VS_c3	O43447	0.9999691194851201	0.5403572662343521	-0.026340907239855493	6
c2_VS_c3	Q9UPW0	0.9999691194851201	0.23013804263998794	0.3677019144643152	1
c2_VS_c3	Q9H6Y2	0.9999691194851201	0.5425782180474763	-0.3342166432829717	2
c2_VS_c3	P05387	0.9999691194851201	0.2405985050936863	-0.2072453736507356	7
c2_VS_c3	P20340	0.9999691194851201	0.5573866953515891	0.11810108086149107	8
c2_VS_c3	Q96P47	0.6304993379277458	0.0439139299017941	0.7584441296067665	4
c2_VS_c3	O15027	0.9999691194851201	0.49966807015609027	-0.06891695750347981	16
c2_VS_c3	Q9HCJ3	0.9999691194851201	0.32928807231938806	0.23441018443101092	2
c2_VS_c3	Q9Y3B2	0.9999691194851201	0.7911888843402783	-0.01643796485353466	4
c2_VS_c3	Q9NUQ8	0.9999691194851201	0.583767466711862	0.4534899266675431	4
c2_VS_c3	Q86UA1	0.9999691194851201	0.6030769889836947	-0.18385286391429853	1
c2_VS_c3	REV__P98196	0.9999691194851201	0.6252003610188699	-0.6501118235470642	2
c2_VS_c3	O14530	0.9999691194851201	0.9223152341632024	-0.20288321474624915	5
c2_VS_c3	P51610	0.9999691194851201	0.3370237050060845	-0.17946218287237414	25
c2_VS_c3	Q9UMS6	0.9999691194851201	0.8984907989737048	-0.0864404439715809	24
c2_VS_c3	Q14203	0.816654871201988	0.08112504234402018	-0.06452703919315006	25
c2_VS_c3	Q9NSV4	0.9999691194851201	0.24925240523544234	0.4282613460022405	1
c2_VS_c3	Q9UIA9	0.9999691194851201	0.9756988976716654	-0.03903715240860306	12
c2_VS_c3	Q8IZT6	0.9999691194851201	0.564409008400218	0.8677836097172076	1
c2_VS_c3	P16989	0.9999691194851201	0.4609634793801196	0.08557845549775056	3
c2_VS_c3	O75534	0.9999691194851201	0.923321121082137	-0.05008240614381713	20
c2_VS_c3	Q9NQ50	0.9999691194851201	0.6309523115687614	-0.1429005329573867	3
c2_VS_c3	Q86VW0	0.9999691194851201	0.5963556027338504	-0.1380045196659032	2
c2_VS_c3	Q9BWH6	0.9154120825813884	0.12568619153523675	-0.10261739253170621	10
c2_VS_c3	O75506	0.9999691194851201	0.5045629558277378	-0.19093396262509454	1
c2_VS_c3	P22626	0.9999691194851201	0.6158425944006503	-0.00033753857781615437	14
c2_VS_c3	P40937	0.9999691194851201	0.28641615591549874	0.010357993305682545	8
c2_VS_c3	Q8IXI1	0.8126560493697902	0.0802160491536601	-0.37169753644179604	9
c2_VS_c3	P26641	0.9999691194851201	0.585651473224017	-0.15629636353344534	17
c2_VS_c3	Q969T9	0.9999691194851201	0.8107923893299476	-0.14301592107727235	5
c2_VS_c3	Q15365	0.9999691194851201	0.5154343517029605	-0.013772100794866127	8
c2_VS_c3	Q14690	0.9999691194851201	0.6372784251697281	-0.1742134688451613	32
c2_VS_c3	P26583	0.9999691194851201	0.3420432453748181	0.10928682594893235	5
c2_VS_c3	P46459	0.9200323352837126	0.12841387015327976	-0.3322922425375747	21
c2_VS_c3	O43493	0.9999691194851201	0.8897589421119347	-0.045580886400151094	2
c2_VS_c3	Q32P28	0.9999691194851201	0.4758518254085726	0.00981189082974495	10
c2_VS_c3	P48637	0.9999691194851201	0.2718557498146823	0.35995279155139315	10
c2_VS_c3	Q9BV73	0.9999691194851201	0.4294803580467619	-0.37149757783844173	1
c2_VS_c3	P14832	0.0005956741407266541	1.0923210276514439e-05	0.6032764078797177	6
c2_VS_c3	O60869	0.9999691194851201	0.5318777746819734	-0.1610987992837094	4
c2_VS_c3	Q9NQW7	0.9999691194851201	0.9249173389074687	-0.05506758335679329	9
c2_VS_c3	Q9UDX5	0.9999691194851201	0.36622924535239587	-0.5249038506562669	2
c2_VS_c3	O75525	0.9999691194851201	0.577287725442784	-0.017643602328882846	4
c2_VS_c3	Q7L7V1	0.9999691194851201	0.9074670937727569	-0.03265096288821671	2
c2_VS_c3	Q96GA3	0.9999691194851201	0.8554253094066988	0.010612184940927825	6
c2_VS_c3	Q9Y2X3	0.9895465395498506	0.1568366197830635	0.1834659951433184	14
c2_VS_c3	Q9Y230	0.9999691194851201	0.5144629990094276	-0.13085870107036346	17
c2_VS_c3	Q9Y4G6	0.9999691194851201	0.9740284177032452	0.013365168946664951	18
c2_VS_c3	Q13405	0.9999691194851201	0.3860431647550848	0.03160390041549066	4
c2_VS_c3	Q9NR56	0.9999691194851201	0.4361988725548267	-0.6620838459593698	3
c2_VS_c3	Q9NPR2	0.9999691194851201	0.870304256787551	0.04229234047402889	1
c2_VS_c3	Q9BVQ7	0.8727203962662486	0.10224883449162636	0.3243386658379057	2
c2_VS_c3	Q8NBJ4	0.9999691194851201	0.7330472518846765	0.1986367813416532	7
c2_VS_c3	Q7L5N1	0.9999691194851201	0.8248713259070002	0.4686916211242356	7
c2_VS_c3	P17987	0.9999691194851201	0.49561928890881046	-0.1863329580784535	19
c2_VS_c3	Q9H307	0.4484257256992618	0.02461377368921225	-0.21735913507019777	17
c2_VS_c3	O00268	0.9999691194851201	0.4120303111525576	0.07613895942681588	6
c2_VS_c3	P17812	0.9999691194851201	0.18749134973767423	-0.12405937671668843	12
c2_VS_c3	Q12873	0.9999691194851201	0.33305013233752767	-0.22423149348698868	13
c2_VS_c3	Q92615	0.9999691194851201	0.7637119292777264	-0.31838682673441454	7
c2_VS_c3	P08754	0.9999691194851201	0.6115854554016131	-0.08736226098986884	8
c2_VS_c3	Q9NZJ9	0.9999691194851201	0.622479310458343	0.1287703125409072	1
c2_VS_c3	O75396	0.6290192429024817	0.043531168347287874	0.008013671347718798	7
c2_VS_c3	P18615	0.9999691194851201	0.39276773525530695	-0.1470687434453839	8
c2_VS_c3	Q9UPT5	0.9999691194851201	0.673610213025279	0.14310305430701412	10
c2_VS_c3	Q9HD47	0.9999691194851201	0.1988387663071931	-0.2634980225378394	2
c2_VS_c3	Q27J81	0.9999691194851201	0.6118113807906402	-0.14246773941127033	6
c2_VS_c3	O43439	0.9999691194851201	0.6882839030503674	0.11074548295724851	2
c2_VS_c3	Q9BQ39	0.9999691194851201	0.4285655037549436	-0.23246712460275631	12
c2_VS_c3	Q969X5	0.9999691194851201	0.9964200563333931	0.21588544609632354	5
c2_VS_c3	Q9BYD2	0.9999691194851201	0.8040070829846231	0.05985247610195987	5
c2_VS_c3	P21399	0.9999691194851201	0.9259095064634113	-0.349511586914345	9
c2_VS_c3	P82094	0.9999691194851201	0.753513026687495	0.21161531550253	11
c2_VS_c3	Q8TAG9	0.9999691194851201	0.9894316530838683	-0.15374032200926324	6
c2_VS_c3	Q08722	0.9999691194851201	0.8600011687536813	-0.08174922472215836	4
c2_VS_c3	Q8TBA6	0.9999691194851201	0.7755718001218248	0.1395768317667745	4
c2_VS_c3	Q9H3P7	0.8402098627421287	0.08571976306011453	-0.12309860012089269	12
c2_VS_c3	Q9HCU5	0.9999691194851201	0.5840954029192382	-0.18761373945958315	5
c2_VS_c3	P46776	0.9999691194851201	0.4763900269821928	-0.13620870352349623	3
c2_VS_c3	Q9H9A5	0.9999691194851201	0.26832045869735377	-0.11506969365697994	6
c2_VS_c3	Q02410	0.9999691194851201	0.6597999065593165	-0.14996354877707585	1
c2_VS_c3	P36871	0.9999691194851201	0.31200679325085856	-0.06041926026609282	18
c2_VS_c3	Q8NBT2	0.9999691194851201	0.8499538899150452	-0.20871790799886725	3
c2_VS_c3	Q99996	0.9999691194851201	0.9034017633036933	-0.1733605385742735	19
c2_VS_c3	P26440	0.9999691194851201	0.6161594120968032	0.001309568535459012	7
c2_VS_c3	P31943	0.9999691194851201	0.7475037694289863	0.07763904544668865	17
c2_VS_c3	P36008	5.654271254105998e-10	1.999511667349907e-12	0.6910583141815003	11
c2_VS_c3	Q8WX92	0.9999691194851201	0.3725932363071405	0.368535212645031	7
c2_VS_c3	Q9UN70	0.9999691194851201	0.728889601981654	0.4146271676511777	5
c2_VS_c3	P08582	0.8795132843082898	0.10716952308635341	0.32456589457827656	2
c2_VS_c3	P38646	0.9999691194851201	0.9160027609216559	0.1056037401094958	19
c2_VS_c3	P19838	0.9999691194851201	0.6463613583491514	-0.3280701934863964	7
c2_VS_c3	P53090	0.9999691194851201	0.3857147167960897	0.11459433095111216	6
c2_VS_c3	Q9BSF4	0.9999691194851201	0.6387396203456626	0.16558972223024662	3
c2_VS_c3	P04637	0.9999691194851201	0.6699933537396936	-0.1751461214563772	2
c2_VS_c3	Q92900	0.9999691194851201	0.3524003994564118	-0.054355169231489864	26
c2_VS_c3	Q5SRE5	0.9999691194851201	0.5067984293609351	0.17295198304259135	16
c2_VS_c3	Q8NBS9	0.9999691194851201	0.799964314990306	-0.32492175272056123	7
c2_VS_c3	Q9Y5M8	0.9896081802227727	0.15857547292120167	-0.18883419338508922	8
c2_VS_c3	Q8N6T3	0.9999691194851201	0.5122931461729308	0.01992050360725421	6
c2_VS_c3	Q96EB6	0.9999691194851201	0.7745943017051768	0.305066111086834	3
c2_VS_c3	Q86UU1	0.9999691194851201	0.9138768766769061	-0.18046308753479678	6
c2_VS_c3	Q13206	0.9999691194851201	0.8535738684719623	0.10018454290435116	10
c2_VS_c3	Q96EU6	0.9999691194851201	0.1856352604021443	0.2980490924694066	2
c2_VS_c3	Q58FG1	0.9999691194851201	0.22831803219593683	-0.322425720854703	1
c2_VS_c3	Q96GX9	0.9999691194851201	0.6110902819250519	-0.06591464717388362	3
c2_VS_c3	O95793	0.9999691194851201	0.2821886421011053	-0.27173967480544015	15
c2_VS_c3	Q9NZ63	0.9999691194851201	0.5562111836689116	0.21341105694352214	4
c2_VS_c3	P06744	0.9999691194851201	0.2821190787007566	0.21326535934564284	17
c2_VS_c3	Q14195	0.9999691194851201	0.42130200963763365	0.08133378237660605	21
c2_VS_c3	Q8NEB9	0.9999691194851201	0.42440453444165094	0.2575721121875585	5
c2_VS_c3	P51784	0.9999691194851201	0.6525186734456807	0.024566666504790707	8
c2_VS_c3	Q9H9E3	0.9999691194851201	0.4994405993737905	-0.24187277750559133	5
c2_VS_c3	Q00055	0.8795132843082898	0.10579420277326035	0.34476555979120427	2
c2_VS_c3	P62258	0.9999691194851201	0.8707448693984237	-0.15263638096814436	15
c2_VS_c3	Q16181	0.9999691194851201	0.6103047203021212	-0.013629662391437147	12
c2_VS_c3	Q9NQ55	0.9999691194851201	0.4078425999685684	-0.0030187456511905353	3
c2_VS_c3	Q96L73	0.9999691194851201	0.7818071724020565	0.06875280697158637	1
c2_VS_c3	P13995	0.9999691194851201	0.5378082707373051	-0.03973796831076282	6
c2_VS_c3	P22314	0.9999691194851201	0.3198507650653839	0.2474825398287841	29
c2_VS_c3	Q5VTR2	0.9999691194851201	0.2770784299448452	-0.286224842130971	18
c2_VS_c3	P68402	0.9999691194851201	0.24764527107590784	0.2999539286817692	3
c2_VS_c3	Q9NQC3	0.9999691194851201	0.4000432365292719	-0.010467828332211345	13
c2_VS_c3	Q99879	0.9999691194851201	0.5225543367532206	-0.32087658452515333	8
c2_VS_c3	P15454	0.04059984400507475	0.0012921537068035782	0.6206007250624799	5
c2_VS_c3	Q8WVY7	0.9999691194851201	0.5001109493004918	-0.2731529371821848	7
c2_VS_c3	P05388	0.9999691194851201	0.272000720599328	0.22349013330570777	9
c2_VS_c3	Q14696	0.9999691194851201	0.8068909785611633	0.11190591875425593	5
c2_VS_c3	O43597	0.9999691194851201	0.7177229233364713	0.15005012775913804	1
c2_VS_c3	P00830	0.00021428017184336548	3.5581578350374343e-06	0.46770419728053375	8
c2_VS_c3	O00762	0.9999691194851201	0.968847592026997	-0.17420178534998065	5
c2_VS_c3	Q9H0V9	0.9999691194851201	0.9334150283989866	0.13148450546796342	4
c2_VS_c3	P32004	0.9999691194851201	0.8854936541224201	0.11198113401385523	11
c2_VS_c3	Q9BYD1	0.9999691194851201	0.7850717602479917	-0.010593191101086585	4
c2_VS_c3	Q15334	0.9999691194851201	0.5925577001183524	-0.08147314001362016	7
c2_VS_c3	P36507	0.9999691194851201	0.341066252479981	-0.29027487807686025	9
c2_VS_c3	O75683	0.9999691194851201	0.9942376030289843	0.1001563314549306	7
c2_VS_c3	P49368	0.9999691194851201	0.7233227248398304	0.14810780031301807	23
c2_VS_c3	O60282	0.9999691194851201	0.46098462996102096	-0.09504643869507845	13
c2_VS_c3	Q8IXK0	0.9999691194851201	0.19756470968125006	0.2971790404095742	7
c2_VS_c3	Q15435	0.9999691194851201	0.2885127577631508	0.2420676586542001	11
c2_VS_c3	Q86YP4	0.9999691194851201	0.6737131865330848	0.0057483734531307284	12
