condpair	protein	fdr	pval	log2fc	num_peptides
c1_VS_c3	Q969V3	0.9998087590367624	0.9227874724009952	0.25469108077221936	15
c1_VS_c3	P50395	0.23712715300667203	0.017825657896613833	-0.012034355057742788	21
c1_VS_c3	P52789	0.9998087590367624	0.1431326202108416	-0.5233879509574624	12
c1_VS_c3	Q6VY07	0.9998087590367624	0.6472959391808342	0.05005495949441189	9
c1_VS_c3	P52701	0.9998087590367624	0.7620223084005087	0.015278175459253099	26
c1_VS_c3	Q13177	0.9446634821486493	0.11986173835553715	0.2974512434980004	17
c1_VS_c3	P40150	1.0924242110557692e-14	0.0	1.8383856773345442	18
c1_VS_c3	P42695	0.9998087590367624	0.24597659520188087	-0.8030271757476338	5
c1_VS_c3	Q08495	0.9998087590367624	0.2788410026279382	0.3441156542722818	3
c1_VS_c3	Q8NBP0	0.9998087590367624	0.35993573033150006	0.5210000861402282	3
c1_VS_c3	P57076	0.9998087590367624	0.41090583715185613	0.21058533667079837	2
c1_VS_c3	Q07157	0.9998087590367624	0.6291475476955917	-0.17903686317677922	29
c1_VS_c3	O95391	0.9998087590367624	0.9039503185219568	0.2524188672261971	3
c1_VS_c3	Q5T6F2	0.9998087590367624	0.41541336806581963	-0.0661530399308563	4
c1_VS_c3	Q9H8G2	0.9998087590367624	0.8650282537015863	0.03396726016332533	2
c1_VS_c3	Q9GZR7	0.9998087590367624	0.8597501141358754	-0.1797118748837724	11
c1_VS_c3	Q7L2H7	0.6301615716556253	0.06180645839113086	-0.15350492916706923	6
c1_VS_c3	Q15054	0.9138527938245462	0.11212091776142419	0.46481259406161124	2
c1_VS_c3	Q01650	0.9998087590367624	0.8753982702960561	0.05281283908124168	2
c1_VS_c3	P30084	0.9998087590367624	0.5900584714843957	-0.05050678997627485	6
c1_VS_c3	O95983	0.9998087590367624	0.3412485741454301	-0.1982277016927272	5
c1_VS_c3	P17096	0.9998087590367624	0.5248134644971811	-0.05955731785309867	3
c1_VS_c3	P56962	0.9998087590367624	0.8814141340579995	-0.09987633217612846	1
c1_VS_c3	Q70E73	1.0	0.9998252823305609	-0.15823232465000814	5
c1_VS_c3	Q10471	0.9998087590367624	0.5973940085191327	-0.30311570946553257	9
c1_VS_c3	Q8NF91	0.05242212194072196	0.00355174886515619	0.14025954138064556	3
c1_VS_c3	Q7Z4S6	0.9998087590367624	0.2572657016311335	0.017580157341095415	27
c1_VS_c3	P0CX24	1.0924242110557692e-14	0.0	1.9418666549291212	8
c1_VS_c3	P21912	0.9998087590367624	0.818062653335258	-0.2016425410186858	7
c1_VS_c3	Q9NX63	0.9998087590367624	0.3824343684756555	0.11926777342393269	3
c1_VS_c3	Q9H501	0.9998087590367624	0.27268647860646444	0.19205560530914428	10
c1_VS_c3	O43447	0.9444193701756542	0.11950090739901498	-0.48242278967742847	6
c1_VS_c3	Q9H6Y2	0.8493184313728809	0.09749106149036324	-0.5537050553861231	3
c1_VS_c3	P05387	0.9998087590367624	0.5348980822085991	0.41000557061611875	7
c1_VS_c3	P20340	0.9998087590367624	0.5595497605907114	-0.45844031382159134	8
c1_VS_c3	Q96P47	0.9998087590367624	0.33414402704605806	0.0005760959667130972	4
c1_VS_c3	Q9HCJ3	0.9998087590367624	0.6926253346831761	-0.2994593716177647	2
c1_VS_c3	Q9Y3B2	0.9998087590367624	0.6540983128313449	-0.17482811618680305	3
c1_VS_c3	Q9NUQ8	0.9998087590367624	0.18053053589436097	0.10980817425985734	4
c1_VS_c3	Q86UA1	0.9998087590367624	0.8916721072848894	-0.07441089734095652	1
c1_VS_c3	O14530	0.9998087590367624	0.13776885639809477	-0.10559801826351745	5
c1_VS_c3	P51610	0.9998087590367624	0.6902392250572307	0.2335306637428447	24
c1_VS_c3	Q9UMS6	0.9998087590367624	0.3557977449286214	0.22368255386193442	24
c1_VS_c3	Q14203	0.9998087590367624	0.8758746206701764	-0.19976851990590205	25
c1_VS_c3	Q9NSV4	0.9998087590367624	0.5925584148784324	0.2341894145594138	1
c1_VS_c3	Q9UIA9	0.9998087590367624	0.9250811258670129	-0.02021233662464035	10
c1_VS_c3	P12109	0.9998087590367624	0.9620721948302577	-0.10653091885099464	3
c1_VS_c3	P16989	0.9998087590367624	0.8132189712327031	0.08671840206232062	3
c1_VS_c3	O75534	0.9998087590367624	0.4106948070119285	-0.23740804525588435	19
c1_VS_c3	Q9NQ50	0.9998087590367624	0.4574309156256613	-0.3032801677375397	2
c1_VS_c3	Q86VW0	0.9998087590367624	0.3371447842029749	-0.37475671874632405	2
c1_VS_c3	O75506	0.9998087590367624	0.4601524184839656	-0.2791481475062098	1
c1_VS_c3	P22626	0.9998087590367624	0.37007609665440766	-0.08981880578213616	14
c1_VS_c3	P40937	0.9998087590367624	0.46490742471179924	-0.4384225044655591	8
c1_VS_c3	Q9H089	0.9998087590367624	0.7048906063756477	0.055426050881255254	6
c1_VS_c3	Q8IXI1	0.9998087590367624	0.21003091757531012	-0.17528929646389874	8
c1_VS_c3	P26641	0.9998087590367624	0.9365032064858785	-0.12334576540779658	15
c1_VS_c3	Q969T9	0.9998087590367624	0.7478661318593793	-0.19599511730987787	5
c1_VS_c3	Q15365	0.9998087590367624	0.37505848330906977	0.030118753218873806	7
c1_VS_c3	Q14690	0.9998087590367624	0.22842538732157447	0.12069192499548571	31
c1_VS_c3	P26583	0.9998087590367624	0.8365307201992651	0.15239543454078883	5
c1_VS_c3	O15027	0.9998087590367624	0.8381271349859771	-0.22167438800010952	13
c1_VS_c3	P46459	0.9998087590367624	0.24096796798393627	0.1619382987416369	21
c1_VS_c3	Q32P28	0.9998087590367624	0.1499280567169572	-0.3316981855555318	9
c1_VS_c3	O43493	0.9998087590367624	0.32030398499661894	-0.7566938329869318	1
c1_VS_c3	Q96BJ3	0.9998087590367624	0.8898887562671152	0.4822483366765189	6
c1_VS_c3	P48637	0.9998087590367624	0.6819142052641074	0.10193487414421713	9
c1_VS_c3	O95239	0.9998087590367624	0.5631303240973473	0.35285433610333694	13
c1_VS_c3	Q9BV73	0.9998087590367624	0.6519278481127528	-0.25481266966803834	1
c1_VS_c3	P14832	2.0826076780424025e-10	5.778488798569015e-12	1.6876806658061487	6
c1_VS_c3	Q92599	0.9998087590367624	0.7406526365847954	-0.22112291401132525	5
c1_VS_c3	Q9H082	0.9998087590367624	0.1627324966765622	0.524899337197823	2
c1_VS_c3	Q9NQW7	0.973345002971649	0.1269329041318663	-0.05946392118085164	10
c1_VS_c3	Q53GT1	0.9998087590367624	0.5190542670781659	-0.3480582526611741	2
c1_VS_c3	O15091	0.9998087590367624	0.3682036769361363	0.35522903212185497	3
c1_VS_c3	O75525	0.9998087590367624	0.5757437767433777	0.015538070682173874	4
c1_VS_c3	Q96GA3	0.9998087590367624	0.9645983244399301	-0.14187402218843767	5
c1_VS_c3	Q9Y2X3	0.9998087590367624	0.8232271190239622	0.21955820291309416	13
c1_VS_c3	Q9NU22	0.77610992599744	0.08488506691825526	0.3327192631179692	21
c1_VS_c3	Q9Y230	0.9998087590367624	0.4382795345472079	0.06019636945596544	17
c1_VS_c3	Q9Y4G6	0.9998087590367624	0.48608647867873467	-0.10516382852820305	16
c1_VS_c3	Q13405	0.9998087590367624	0.7625814029930793	-0.06048660137648909	3
c1_VS_c3	Q9NR56	0.9998087590367624	0.15493639465401854	0.12820667290992502	3
c1_VS_c3	Q9NPR2	0.9998087590367624	0.5283771630335106	0.2903871092246284	1
c1_VS_c3	Q9BVQ7	0.9998087590367624	0.623275068628327	0.12060845535828883	2
c1_VS_c3	Q8NBJ4	0.9998087590367624	0.5724461842989963	0.2932560224008747	5
c1_VS_c3	Q7L5N1	0.9998087590367624	0.30247487196341627	0.02681826877543969	7
c1_VS_c3	P17987	0.9998087590367624	0.2336259403031713	0.3419580711130486	20
c1_VS_c3	Q9H307	0.42456001341295346	0.03575098031965829	-0.69620924601132	15
c1_VS_c3	O00268	0.9998087590367624	0.3422852543038932	0.04000742793224474	8
c1_VS_c3	P17812	0.9998087590367624	0.9315092869975043	-0.3115910231396353	11
c1_VS_c3	Q8WW12	0.9998087590367624	0.9742898128348907	-0.2301613579672157	3
c1_VS_c3	Q92615	0.9998087590367624	0.6852090327189906	0.2756540690820892	6
c1_VS_c3	P08754	0.9998087590367624	0.9821842618098808	-0.37946035578963944	7
c1_VS_c3	Q9NZJ9	0.9998087590367624	0.5665021071287528	0.21389590483191037	1
c1_VS_c3	O75396	0.9998087590367624	0.6226043703894479	0.336026280614752	7
c1_VS_c3	P18615	0.9998087590367624	0.35754456811180035	-0.2472871800883271	7
c1_VS_c3	Q9UPT5	0.9998087590367624	0.5722490769472997	-0.010714814140585283	10
c1_VS_c3	Q27J81	0.9998087590367624	0.3114759556988913	-0.0006137515019988271	3
c1_VS_c3	Q9BQ39	0.9998087590367624	0.7860018775762279	0.2872483087613508	10
c1_VS_c3	Q969X5	0.9998087590367624	0.42146179104117554	0.5492629576800002	5
c1_VS_c3	Q9BYD2	0.9998087590367624	0.7880522310899374	0.004721441748754884	4
c1_VS_c3	Q96AG4	0.9998087590367624	0.5112173205987429	-0.006563612178064855	7
c1_VS_c3	Q9NVE7	0.9998087590367624	0.4437433730439677	-0.21059867990782935	5
c1_VS_c3	P21399	0.9998087590367624	0.6204458088630072	-0.21220156107147745	8
c1_VS_c3	P82094	0.9998087590367624	0.7247783999627531	-0.34278737630687484	10
c1_VS_c3	Q08722	0.9998087590367624	0.840175568714385	-0.02576367113725701	3
c1_VS_c3	Q8TBA6	0.9998087590367624	0.7492564976868523	0.4963649807869975	5
c1_VS_c3	Q9H3P7	0.9998087590367624	0.7355865108501178	0.06561876965030204	12
c1_VS_c3	Q9HCU5	0.9998087590367624	0.522087777109806	-0.6740395834634705	6
c1_VS_c3	P46776	0.9998087590367624	0.7804137530942936	-0.1485325376630581	3
c1_VS_c3	P36871	0.9998087590367624	0.9713155253578749	-0.19976527120312665	18
c1_VS_c3	Q8NBT2	0.9998087590367624	0.34879748325659055	-0.5170839794778654	4
c1_VS_c3	Q9BPX6	0.9998087590367624	0.3849574612215343	0.438581299448062	1
c1_VS_c3	P26440	0.9998087590367624	0.8590241338266331	0.15473449704302533	6
c1_VS_c3	P31943	0.4847166549239975	0.04230226009257665	-0.4475343109438909	17
c1_VS_c3	P36008	1.0924242110557692e-14	0.0	1.4200357535274497	11
c1_VS_c3	Q9UN70	0.9998087590367624	0.3602130299132864	0.355712591126325	3
c1_VS_c3	P38646	0.9998087590367624	0.7013643164516605	-0.12419447410914408	19
c1_VS_c3	P19838	0.9998087590367624	0.6367602740813596	-0.11427673037421322	6
c1_VS_c3	P53090	5.188174676198707e-12	1.305622276959184e-13	1.207471494639807	7
c1_VS_c3	Q9BSF4	0.9998087590367624	0.9215768591806666	0.20386053513846156	3
c1_VS_c3	P04637	0.9998087590367624	0.91059355535304	-0.21439618397027438	3
c1_VS_c3	Q92900	0.9998087590367624	0.703076846218422	0.05288044890230292	26
c1_VS_c3	Q5SRE5	0.9998087590367624	0.5738593339422016	-0.37712784404643296	16
c1_VS_c3	Q8NBS9	0.9998087590367624	0.9876640034482436	0.22417933104908805	7
c1_VS_c3	Q9Y5M8	0.9998087590367624	0.7553661760249524	-0.04071780373862962	8
c1_VS_c3	Q8N6T3	0.9998087590367624	0.99419568870449	-0.1959042169902633	5
c1_VS_c3	Q96EB6	0.9998087590367624	0.991030425705496	-0.017461470663447127	2
c1_VS_c3	Q86UU1	0.9998087590367624	0.13574045272939506	0.21994497505963326	7
c1_VS_c3	Q13206	0.6061990749859992	0.05750041233937209	-0.24190929461799845	10
c1_VS_c3	Q58FG1	0.8199851939525667	0.09193641711418232	-0.6291414487700736	1
c1_VS_c3	Q96GX9	0.2229518527388094	0.01658022327997921	-1.498897732825193	3
c1_VS_c3	O95793	0.9998087590367624	0.9445685538650281	0.020374940087328024	13
c1_VS_c3	Q9NZ63	0.9998087590367624	0.8273456312558167	0.4498201116482736	4
c1_VS_c3	P06744	0.9998087590367624	0.6208962235200206	0.18663963148958698	17
c1_VS_c3	Q14195	0.9998087590367624	0.6805260780185589	0.1513797764654381	21
c1_VS_c3	Q8NEB9	0.9998087590367624	0.9296369202916339	0.08570071883689737	4
c1_VS_c3	P51784	0.9861949199451197	0.1306123615542738	-0.3361307352349052	8
c1_VS_c3	Q9H9E3	0.9998087590367624	0.7471020006099924	-0.5233812576315771	3
c1_VS_c3	Q00055	0.00016886662578023557	8.382915603233343e-06	1.4171027753212062	2
c1_VS_c3	Q16181	0.9998087590367624	0.5017079589982691	0.23555444050899185	11
c1_VS_c3	P62258	0.9998087590367624	0.7137578958052535	-0.1778076232394783	15
c1_VS_c3	Q9NQ55	0.9998087590367624	0.5067598521066174	-0.1275917933918076	4
c1_VS_c3	Q96L73	0.9998087590367624	0.4110292742770718	0.7697016804998036	1
c1_VS_c3	P13995	0.9998087590367624	0.491455718679342	0.08937836490373238	6
c1_VS_c3	P22314	0.9998087590367624	0.5737132360538444	0.022621517499880575	28
c1_VS_c3	Q5VTR2	0.773837413965296	0.08416129964230978	-0.1452471032263943	18
c1_VS_c3	P68402	0.9998087590367624	0.9618650878323389	-1.1416167841370897	3
c1_VS_c3	Q99879	0.9998087590367624	0.3322790344868851	-0.12868399553459278	8
c1_VS_c3	P15454	1.3405276872126752e-08	4.3898551460586077e-10	1.9366192667816584	5
c1_VS_c3	Q9UKY7	0.9998087590367624	0.44259016460490086	0.16724697815258635	7
c1_VS_c3	Q8WVY7	0.9998087590367624	0.2769765538999356	0.147635339021559	8
c1_VS_c3	P05388	0.9998087590367624	0.3358469453360362	0.3226915178949543	9
c1_VS_c3	Q14696	0.9998087590367624	0.2848534419103048	-0.1306514430495153	5
c1_VS_c3	P00830	1.0924242110557692e-14	0.0	1.775419130703555	8
c1_VS_c3	O00762	0.9998087590367624	0.638878180522835	0.17256158560041554	5
c1_VS_c3	Q9H0V9	0.9998087590367624	0.9017320959468771	-0.2624346964949697	5
c1_VS_c3	P32004	0.9998087590367624	0.4607527546916441	-0.13153394258374274	10
c1_VS_c3	Q9BYD1	0.9998087590367624	0.5201209532006739	-0.040623263985084535	4
c1_VS_c3	Q15334	0.9998087590367624	0.5259923244360571	0.08042516259420326	8
c1_VS_c3	P36507	0.9998087590367624	0.9920222266619934	-0.018314479124388328	10
c1_VS_c3	O75683	0.9998087590367624	0.6727806887716796	0.01443362569797646	7
c1_VS_c3	P49368	0.9998087590367624	0.9787479608738643	-0.25067928981217474	23
c1_VS_c3	Q9H0C8	0.9998087590367624	0.682723133826411	0.0847441525972307	4
c1_VS_c3	Q8IXK0	0.9998087590367624	0.9436073483927143	0.0047244678413718155	8
c1_VS_c3	Q86YP4	0.9998087590367624	0.7378543928402455	-0.11725536480455645	11
c1_VS_c3	Q6P1N0	0.9998087590367624	0.34362820373741565	-0.17659411881815323	7
c1_VS_c3	Q9NZM5	0.9998087590367624	0.5601622735738245	0.07662359472558045	4
c1_VS_c3	Q6UN15	0.9998087590367624	0.2507827630994188	-0.5678939299742408	7
c1_VS_c3	P13298	4.5478675507174707e-10	1.3058887304850941e-11	1.925056646753684	4
c1_VS_c3	O43353	0.9998087590367624	0.49650319550324307	-0.26413825154786963	2
c1_VS_c3	O95210	0.9998087590367624	0.9210566951434291	-0.7500806640236212	3
c1_VS_c3	Q9NVS9	0.9998087590367624	0.9174127052692664	-0.12575599982761831	6
c1_VS_c3	Q86Y56	0.9998087590367624	0.49630238461426	0.0780154198664406	9
c1_VS_c3	O95747	0.6519192768980335	0.06504992212659655	-0.5032527480444031	11
c1_VS_c3	Q8N8A6	0.9998087590367624	0.6555893709184901	0.1811536622088131	4
c1_VS_c3	P08865	0.9998087590367624	0.982551887289649	-0.15126233655880886	10
c1_VS_c3	P11172	0.9998087590367624	0.3917049510779185	0.12812787514019805	11
c1_VS_c3	Q9NZN5	0.9998087590367624	0.8553037477673033	-0.0160392379171784	6
c1_VS_c3	P19454	0.9998087590367624	0.7868680674052819	0.22835245179594743	2
c1_VS_c3	Q13126	0.9998087590367624	0.4605617807896918	-0.1144973609642815	6
c1_VS_c3	O43865	0.9998087590367624	0.9582314950755713	-0.10928945380160575	4
c1_VS_c3	P49903	0.9998087590367624	0.21646786765896775	-0.02105363931089066	7
c1_VS_c3	Q9BSB4	0.9998087590367624	0.8972300843242507	0.051089804118311356	1
c1_VS_c3	Q70CQ2	0.9998087590367624	0.6436366305014882	-0.21334541906082194	2
c1_VS_c3	Q9NY33	0.9998087590367624	0.7150367059203999	0.2051062318722356	12
c1_VS_c3	Q5VSG8	0.9998087590367624	0.8852045062836791	0.06564722564331997	1
c1_VS_c3	Q7Z4H8	0.9998087590367624	0.8018253354029841	-0.26409287535464304	7
c1_VS_c3	P35250	0.9998087590367624	0.5369831319200231	-0.0731058867383408	8
c1_VS_c3	P32497	0.03592770546395835	0.0023588604813407077	1.486829790299365	1
c1_VS_c3	O60231	0.9998087590367624	0.2751777599456118	0.00945534534440462	9
c1_VS_c3	Q15021	0.9998087590367624	0.9013728925527373	-0.19135742974388195	19
c1_VS_c3	O94855	0.9998087590367624	0.8049000692933406	-0.42495948237502734	8
c1_VS_c3	Q96AT1	0.9998087590367624	0.3333599827488398	0.28675419028590365	2
c1_VS_c3	Q13418	0.9998087590367624	0.4815074405158679	-0.22162348954034838	6
c1_VS_c3	Q8IZ40	0.9998087590367624	0.5963345948096306	0.2009346347103532	5
c1_VS_c3	P46976	0.9998087590367624	0.6292215391413976	0.07845764709849234	5
c1_VS_c3	P14314	0.9998087590367624	0.32147801199452086	-0.12022226495097796	12
c1_VS_c3	P42285	0.9998087590367624	0.44103519850102124	0.058197188548141966	17
c1_VS_c3	P40925	0.9998087590367624	0.829656507940151	-0.07659380215451339	8
c1_VS_c3	P80404	0.9998087590367624	0.8476859062051147	-0.4908449870108278	10
c1_VS_c3	P16140	1.0924242110557692e-14	0.0	1.8194173499762727	13
c1_VS_c3	P47079	3.582147988140907e-06	1.5313263701521862e-07	1.5331175442012015	4
c1_VS_c3	Q9Y3D3	0.9998087590367624	0.8876869826889657	0.025201656149647682	2
c1_VS_c3	Q6N022	0.9998087590367624	0.4618287915697963	-0.26932109324664444	8
c1_VS_c3	P46379	0.9998087590367624	0.2729612230949794	0.05942022708096939	16
c1_VS_c3	P15625	3.700480436979608e-11	9.78994663114463e-13	1.9287839850982647	5
c1_VS_c3	Q96CT7	0.9998087590367624	0.3238993335853939	0.040626818326761814	4
c1_VS_c3	Q9UHX1	0.9998087590367624	0.4746025928368771	0.07335394768441479	17
c1_VS_c3	Q8NI27	0.9998087590367624	0.9806456320419918	0.2764911125042131	16
c1_VS_c3	O00754	0.9998087590367624	0.9860492355924013	-0.3351338087436598	7
c1_VS_c3	Q53EL6	0.9998087590367624	0.5788974561345137	-0.1296499304193405	8
c1_VS_c3	O76021	0.9998087590367624	0.3819717043780475	-0.01738279989447171	12
c1_VS_c3	Q9BQG0	0.9998087590367624	0.4814421056017675	0.016612742779773093	18
c1_VS_c3	O95168	0.9998087590367624	0.7100735016452413	-0.011243938349652538	5
c1_VS_c3	Q9H0D6	0.9998087590367624	0.5494346479335024	-0.018501906457257786	14
c1_VS_c3	Q9HAF1	0.9998087590367624	0.22373846396377184	-0.5277660993120339	2
c1_VS_c3	Q9NWY4	0.9998087590367624	0.6805671014609054	-0.10442384498167678	6
c1_VS_c3	Q9BRA2	0.9998087590367624	0.19576820809209705	0.5180742269008048	3
c1_VS_c3	Q09028	0.8597915548788051	0.1013885508334258	-0.4103672925969112	10
c1_VS_c3	Q9Y3L5	0.9998087590367624	0.9427835998288607	-0.03049540576374809	2
c1_VS_c3	P0DN79	0.9998087590367624	0.867496157238385	-0.06868349147874353	8
c1_VS_c3	Q9H2M9	0.9998087590367624	0.6309905460604683	0.24267357652411548	19
c1_VS_c3	Q07666	0.9998087590367624	0.35285005849450624	-0.20353872699301037	7
c1_VS_c3	Q5T2E6	0.9998087590367624	0.36933204418047305	0.4332448518413621	1
c1_VS_c3	Q9NUJ1	0.9998087590367624	0.9564778694615408	0.2046170785934966	6
c1_VS_c3	Q9UNF1	0.9998087590367624	0.3080628046017031	0.22997110383996855	11
c1_VS_c3	Q9H3U1	0.9998087590367624	0.42781230105448564	-0.3388926479147984	13
c1_VS_c3	Q9NVP1	0.38639705569347854	0.031671739494136375	0.08111016556451804	15
c1_VS_c3	Q05D32	0.9998087590367624	0.3221061052266081	0.2790165785747109	5
c1_VS_c3	P11177	0.9282768470926155	0.11622246877625875	-0.6082258795533306	9
c1_VS_c3	Q6ZSZ5	0.9998087590367624	0.6103428296334696	0.424164084753541	3
c1_VS_c3	Q05639	0.9998087590367624	0.9473780479220617	-0.05305561651234362	5
c1_VS_c3	O75937	0.9998087590367624	0.9248647325672001	0.16545040137478426	5
c1_VS_c3	Q15459	0.9998087590367624	0.5116675683358065	-0.1468935466619913	21
c1_VS_c3	P08253	0.9998087590367624	0.21646000475907123	-0.49469990666352903	2
c1_VS_c3	P30050	0.9998087590367624	0.41134520267705543	-0.10132777393259958	5
c1_VS_c3	P04049	0.9998087590367624	0.4463018519825308	0.2494231010480501	3
c1_VS_c3	Q7Z3E5	0.9998087590367624	0.4631796376432231	-0.7609805106822124	5
c1_VS_c3	P13073	0.9998087590367624	0.7346050001638571	-0.04197200775962809	6
c1_VS_c3	Q8TCT9	0.9998087590367624	0.8885258056462035	0.018281341672634475	6
c1_VS_c3	O95340	0.9998087590367624	0.4172623299994793	0.3751246098163321	5
c1_VS_c3	Q9Y618	0.9998087590367624	0.9176309021548588	-0.35577018819803374	7
c1_VS_c3	Q5BKZ1	0.01805506611118046	0.001135905111043778	-0.10490465414560705	13
c1_VS_c3	O43159	0.9998087590367624	0.9400168319250575	0.24075463089412916	5
c1_VS_c3	P62068	0.9998087590367624	0.7138240294339924	0.2796573500842821	2
c1_VS_c3	Q9UMZ2	0.9998087590367624	0.5886587409835582	0.03505471995294762	4
c1_VS_c3	P45984	0.9998087590367624	0.32532383352312433	0.30863475373212745	2
c1_VS_c3	Q7Z2Z2	0.9998087590367624	0.4982873117524915	-0.3666070266215297	9
c1_VS_c3	Q92734	0.9998087590367624	0.7780902150893749	0.016026286448460308	9
c1_VS_c3	Q8NHV4	0.9998087590367624	0.6002786275494925	-0.27800253142388787	4
c1_VS_c3	P26599	0.9998087590367624	0.8529228028044276	-0.11866067267487157	15
c1_VS_c3	P06105	1.0924242110557692e-14	0.0	2.1497709407725965	13
c1_VS_c3	P78346	0.9998087590367624	0.4518475584195414	0.5384958758741796	4
c1_VS_c3	Q08752	0.9998087590367624	0.6359388880132015	0.03755637137680834	10
c1_VS_c3	P15019	1.0924242110557692e-14	0.0	1.81519975824647	9
c1_VS_c3	Q07954	0.9998087590367624	0.4997751977645213	-0.03042373529432099	28
c1_VS_c3	Q96AX1	0.9998087590367624	0.28261433159649574	0.35755979474893074	4
c1_VS_c3	Q9BVA1	0.9998087590367624	0.167944275210969	-0.06954022860294036	5
c1_VS_c3	Q8TD55	0.9998087590367624	0.6896235772666639	-0.15302352284164283	2
c1_VS_c3	O43847	0.9998087590367624	0.5617990515484261	-0.37676887183131136	18
c1_VS_c3	P12385	2.487081400050423e-08	8.385223626561356e-10	1.2162336362504276	6
c1_VS_c3	Q49AR2	0.9998087590367624	0.5229161364369883	-0.19009424686415483	2
c1_VS_c3	P16401	0.9998087590367624	0.4869885125636011	-0.008032386192261619	4
c1_VS_c3	Q9H2G2	0.9998087590367624	0.7291576432613505	0.09793649504547197	9
c1_VS_c3	Q96EY7	0.9998087590367624	0.2640322205187269	-0.053552786135458184	7
c1_VS_c3	Q6NUQ1	0.9998087590367624	0.7716909688867994	0.05729536056468716	2
c1_VS_c3	Q9Y4H2	0.7092991010240872	0.0730009399021403	0.2810268279764923	8
c1_VS_c3	P18562	1.768659229384422e-05	7.988781807188872e-07	2.0112140059243813	3
c1_VS_c3	P78362	0.9998087590367624	0.5469526164382796	-0.0589985017869461	5
c1_VS_c3	Q9NR09	0.5332280845380004	0.04851437968695471	-0.4832505008467488	6
c1_VS_c3	P32527	1.872970980495673e-09	5.5291771161591896e-11	1.6883702095798003	5
c1_VS_c3	Q9Y5X3	0.9998087590367624	0.7768005247398799	0.41059957568962524	9
c1_VS_c3	Q8WVC6	0.9998087590367624	0.8361225280263436	0.2375627446685454	7
c1_VS_c3	P62273	0.9998087590367624	0.754419571732198	-0.09202814668541685	2
c1_VS_c3	Q15019	0.9998087590367624	0.6038950497743869	0.029243359827529975	15
c1_VS_c3	Q9BSJ5	0.9998087590367624	0.42946861662697344	-1.0044280641957855	1
c1_VS_c3	Q9BTY2	0.9998087590367624	0.3653584615270842	0.08911527961853416	3
c1_VS_c3	P61421	0.9999421351326339	0.9966145721669843	0.04401732733089503	4
c1_VS_c3	O43399	0.9998087590367624	0.5857807476397079	-0.1220201192270441	8
c1_VS_c3	Q8WXE0	0.9998087590367624	0.5121761021175568	0.04467222704324314	3
c1_VS_c3	P49447	0.9998087590367624	0.889811137882331	-0.3449368473390216	2
c1_VS_c3	P84157	0.9998087590367624	0.38920432194385635	0.07964869802641417	3
c1_VS_c3	O75382	0.9998087590367624	0.2424514154427957	0.08090632335752179	3
c1_VS_c3	Q9UJW0	0.9998087590367624	0.4652597330573707	0.2730346297132149	7
c1_VS_c3	Q9ULH0	0.9998087590367624	0.7256409174062539	0.18577609863319794	22
c1_VS_c3	Q9Y4P3	0.9998087590367624	0.8654643709174745	0.08513922999060067	4
c1_VS_c3	Q99590	0.9998087590367624	0.21001769763750122	0.4817203864004635	5
c1_VS_c3	Q14258	0.9998087590367624	0.572006557751811	-0.041831968843986544	9
c1_VS_c3	Q96S55	0.9998087590367624	0.6919063408107631	0.028288778299286516	9
c1_VS_c3	O14455	3.753966834355279e-13	8.659739592076221e-15	1.658265064965286	5
c1_VS_c3	Q96CW1	0.9998087590367624	0.7851481393691435	0.1173181665337631	5
c1_VS_c3	Q86TU7	0.9998087590367624	0.3270517467329843	-0.5917997378283525	5
c1_VS_c3	Q04760	0.9998087590367624	0.9072152407893355	-0.12085064860227461	7
c1_VS_c3	P62191	0.9998087590367624	0.39646744273260603	0.08855628896239942	11
c1_VS_c3	P62308	0.9998087590367624	0.7709121791528366	-0.06297850246356651	2
c1_VS_c3	Q7Z2W4	0.8022679469412529	0.08875650014991687	-0.1089336324865456	17
c1_VS_c3	O15427	0.9998087590367624	0.3076391866906223	0.18777178211734302	3
c1_VS_c3	Q92520	0.9998087590367624	0.42019282653462575	-0.17645717406951977	3
c1_VS_c3	Q8IYB8	0.9998087590367624	0.8653907271026138	-0.1720789694455549	5
c1_VS_c3	O00165	0.9998087590367624	0.36387960081696624	0.30453358272157044	5
c1_VS_c3	O00267	0.9998087590367624	0.548427343841781	-0.0022214721970708062	22
c1_VS_c3	P52272	0.9998087590367624	0.9260590474114248	-0.0988146205195261	29
c1_VS_c3	Q13394	0.9998087590367624	0.61340836409101	0.506840161139892	6
c1_VS_c3	Q6YN16	0.9998087590367624	0.4790297830504535	0.15922079640598774	5
c1_VS_c3	P31942	0.9998087590367624	0.1691138548252682	-0.09502429363520162	10
c1_VS_c3	Q16851	0.9998087590367624	0.19846371909710903	0.328220208816784	11
c1_VS_c3	P46990	6.38254142574254e-05	3.0167521176682754e-06	2.420050919187503	1
c1_VS_c3	Q01968	0.9998087590367624	0.8700220475888689	0.28562233209452137	8
c1_VS_c3	Q15084	0.9998087590367624	0.8870770111533122	-0.22351109170059194	11
c1_VS_c3	O15145	0.9998087590367624	0.16009681592530178	-0.20694173240127017	4
c1_VS_c3	Q8NHH9	0.9998087590367624	0.9447246312924567	-0.12658635730142676	6
c1_VS_c3	Q9Y5B6	0.9998087590367624	0.8103005025103771	-0.11230618065177585	4
